,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s8,14 169 14 55 2 463 -3,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,2198,14 169 16 58 2 465 0,0.0 0.0 0.3333333333333333 0.6 0.0 0.25 1.0,3936.833333333333,0,2107,14 169 20 60 4 471 -2,0.0 0.0 1.0 1.0 1.0 1.0 0.3333333333333333,11110.333333333334,0,1999
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,159,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,159,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,159
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s2,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s1,17 177 4 47 3 413 -32,0.0 0.8181818181818182 1.0 1.0 0.0 0.0 0.35,92818.53181818183,0,1831,17 179 4 45 3 416 -19,0.0 1.0 1.0 0.0 0.0 1.0 1.0,110011.0,0,1770,18 168 2 45 3 414 -39,1.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.0,1000003.3333333334,0,1198
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,175,0 0 0 0 0 119 -20,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,174,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,175
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s4,16 7 2594 20508 0 7505 -227,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,48,16 7 2594 20508 0 7505 -227,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,48,16 7 2594 20508 0 7505 -227,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,48
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 971 -98,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,73,0 0 0 0 0 967 -105,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,83,0 0 0 0 0 967 -101,0.0 0.0 0.0 0.0 0.0 0.0 0.5714285714285714,0.5714285714285714,0,79
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s0,33 116 10163 518 21 7278 -41,0.0 0.0 0.0 1.0 0.0 0.0 1.0,1001.0,0,678,33 116 10197 514 21 7373 -45,0.0 0.0 1.0 0.0 0.0 1.0 0.0,10010.0,0,652,33 116 10179 514 21 7335 -44,0.0 0.0 0.47058823529411764 0.0 0.0 0.6 0.25,4712.132352941177,0,662
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,122,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,122,0 0 0 0 0 416 -114,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,120
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 1393 12601 0 4256 -141,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,187,0 0 1366 11494 0 4162 -124,0.0 0.0 0.0 0.04978540772532189 0.0 0.0 1.0,50.78540772532189,0,304,0 0 1366 11436 0 4162 -127,0.0 0.0 0.0 0.0 0.0 0.0 0.8235294117647058,0.8235294117647058,0,321
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s1,12 81 0 23 5 303 -24,1.0 1.0 0.0 1.0 0.0 1.0 1.0,1101011.0,0,3149,12 80 0 19 5 274 -32,1.0 0.5 0.0 0.0 0.0 0.0 0.0,1050000.0,0,3661,11 79 0 19 5 274 -29,0.0 0.0 0.0 0.0 0.0 0.0 0.375,0.375,0,3926
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s5,27 356 23 103 15 1506 -56,0.0 1.0 0.0 1.0 0.0 1.0 1.0,101011.0,0,687,27 355 24 97 16 1502 -63,0.0 0.0 1.0 0.3333333333333333 1.0 0.0 0.0,10433.333333333334,0,757,27 355 24 94 16 1502 -57,0.0 0.0 1.0 0.0 1.0 0.0 0.8571428571428571,10100.857142857143,0,799
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s6,0 1 102 1237 2 786 28,0.0 0.0 1.0 0.0 0.0 1.0 1.0,10011.0,0,2754,0 1 99 1239 2 778 21,0.0 0.0 0.25 1.0 0.0 0.6923076923076923 0.0,3506.923076923077,0,2790,0 1 98 1239 2 760 26,0.0 0.0 0.0 1.0 0.0 0.0 0.7142857142857143,1000.7142857142857,0,2884
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s4,10 86 2 21 0 293 -26,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,3764,10 86 2 22 0 263 -33,0.0 0.0 0.0 0.2 0.0 0.0 0.0,200.0,0,3754,10 86 2 26 0 292 -31,0.0 0.0 0.0 1.0 0.0 0.9666666666666667 0.2857142857142857,1009.952380952381,0,3569
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,199
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s9,22 5 2409 20118 0 7264 -211,0.0 0.0 0.0 0.0 0.0 0.0 0.5,0.5,0,417,22 5 2409 20118 0 7264 -212,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,418,22 5 2410 20143 0 7264 -210,0.0 0.0 1.0 1.0 0.0 0.0 1.0,11001.0,0,398
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s4,9 2 595 7933 0 2073 -46,0.0 0.0 0.14285714285714285 0.12 0.0 0.6666666666666666 0.8333333333333334,1556.0714285714284,0,717,9 2 594 7921 0 2065 -44,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,734,9 2 601 8021 0 2077 -56,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,663
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s3,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s2,35 344 26 110 7 1475 -107,0.0 1.0 0.0 1.0 0.0 0.5 0.25,101005.25,0,645,35 340 26 100 7 1476 -104,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,781,35 340 26 104 8 1474 -108,0.0 0.0 0.0 0.4 1.0 0.0 0.0,500.0,0,768
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s6,16 3 2417 19333 0 7159 -186,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,836,16 3 2417 19382 0 7170 -187,0.0 0.0 0.0 1.0 0.0 1.0 0.0,1010.0,0,829,16 3 2417 19333 0 7159 -186,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,836
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s5,0 0 3679 22335 2 10415 -204,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,217,0 0 3679 22544 3 10419 -211,0.0 0.0 0.0 1.0 1.0 1.0 0.0,1110.0,0,209,0 0 3679 22335 2 10415 -204,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,217
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s2,0 0 597 7046 0 2072 -30,0.0 0.0 1.0 1.0 0.0 1.0 0.3333333333333333,11010.333333333334,0,524,0 0 593 7007 0 2059 -28,0.0 0.0 0.0 0.0 0.0 0.38095238095238093 1.0,4.809523809523809,0,558,0 0 593 7007 0 2051 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,564
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s5,9 3 572 7572 0 2052 -7,0.0 0.0 0.0 1.0 0.0 1.0 1.0,1011.0,0,937,9 3 572 7530 0 2047 -14,0.0 0.0 0.0 0.125 0.0 0.0 0.0,125.0,0,951,9 3 572 7524 0 2050 -10,0.0 0.0 0.0 0.0 0.0 0.6 0.5714285714285714,6.571428571428571,0,954
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s0,7 10 1446 15123 0 4445 -129,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,1233,7 10 1423 14933 1 4392 -133,0.0 0.0 0.11538461538461539 0.45714285714285713 1.0 0.0 0.0,1710.989010989011,0,1362,7 10 1420 14773 1 4399 -132,0.0 0.0 0.0 0.0 1.0 0.1320754716981132 0.25,101.57075471698113,0,1410
