,lnps-10-org-obj,lnps-10-nrm-obj,lnps-10-obj,lnps-10-diff,lnps-10-freq,lnps-30-org-obj,lnps-30-nrm-obj,lnps-30-obj,lnps-30-diff,lnps-30-freq,lnps-60-org-obj,lnps-60-nrm-obj,lnps-60-obj,lnps-60-diff,lnps-60-freq,mp-is-p-hi-org-obj,mp-is-p-hi-nrm-obj,mp-is-p-hi-obj,mp-is-p-hi-diff,mp-is-p-hi-freq,mp-is-p-low-org-obj,mp-is-p-low-nrm-obj,mp-is-p-low-obj,mp-is-p-low-diff,mp-is-p-low-freq,mp-is-p-mid-org-obj,mp-is-p-mid-nrm-obj,mp-is-p-mid-obj,mp-is-p-mid-diff,mp-is-p-mid-freq,mp-p-hi-org-obj,mp-p-hi-nrm-obj,mp-p-hi-obj,mp-p-hi-diff,mp-p-hi-freq,mp-p-low-org-obj,mp-p-low-nrm-obj,mp-p-low-obj,mp-p-low-diff,mp-p-low-freq,mp-p-mid-org-obj,mp-p-mid-nrm-obj,mp-p-mid-obj,mp-p-mid-diff,mp-p-mid-freq
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 95 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.0,87.0,0 0 0 0 0 100 -25,0.0 0.0 0.0 0.0 0.0 0.2631578947368421 0.7142857142857143,3.345864661654135,0,66,0 0 0 0 0 100 -25,0.0 0.0 0.0 0.0 0.0 0.2631578947368421 0.7142857142857143,3.345864661654135,0,67,0 0 0 0 0 114 -35,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,186,0 0 0 0 0 114 -33,0.0 0.0 0.0 0.0 0.0 1.0 0.14285714285714285,10.142857142857142,0,184,0 0 0 0 0 114 -22,0.0 0.0 0.0 0.0 0.0 1.0 0.9285714285714286,10.928571428571429,0,174,0 0 0 0 0 114 -35,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,186,0 0 0 0 0 114 -35,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,186,0 0 0 0 0 114 -34,0.0 0.0 0.0 0.0 0.0 1.0 0.07142857142857142,10.071428571428571,0,185
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s6,6 1 608 8784 0 2079 -78,1.0 0.0 1.0 0.9101796407185628 0.0 0.7272727272727273 0.08,1010917.5323679913,0.0,804.0,6 1 608 8784 0 2079 -78,1.0 0.0 1.0 0.9101796407185628 0.0 0.7272727272727273 0.08,1010917.5323679913,0,804,6 1 608 8874 0 2088 -80,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,779,5 1 607 8358 0 2055 -63,0.0 0.0 0.0 0.48502994011976047 0.0 0.0 0.68,485.70994011976046,0,1058,5 1 607 7872 0 2056 -55,0.0 0.0 0.0 0.0 0.0 0.030303030303030304 1.0,1.303030303030303,0,1102,5 1 607 8358 0 2056 -61,0.0 0.0 0.0 0.48502994011976047 0.0 0.030303030303030304 0.76,486.09297042279076,0,1054,5 1 607 7876 0 2060 -58,0.0 0.0 0.0 0.003992015968063872 0.0 0.15151515151515152 0.88,6.3871674832153875,0,1087,5 1 607 8358 0 2056 -61,0.0 0.0 0.0 0.48502994011976047 0.0 0.030303030303030304 0.76,486.09297042279076,0,1054,5 1 607 7872 0 2056 -59,0.0 0.0 0.0 0.0 0.0 0.030303030303030304 0.84,1.143030303030303,0,1106
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 1264 10971 2 3945 -127,0.0 0.0 0.0 0.0007662835249042146 1.0 0.03819444444444445 0.6666666666666666,101.81489463601532,0.0,435.0,0 0 1272 10982 0 3934 -125,0.0 0.0 0.07079646017699115 0.009195402298850575 0.0 0.0 1.0,718.1600040687621,0,426,0 0 1268 10970 1 3945 -127,0.0 0.0 0.035398230088495575 0.0 0.5 0.03819444444444445 0.6666666666666666,405.03091199606683,0,431,0 0 1366 11452 0 4159 -128,0.0 0.0 0.9026548672566371 0.3693486590038314 0.0 0.78125 0.5,9404.209831570202,0,317,0 0 1366 11494 0 4189 -125,0.0 0.0 0.9026548672566371 0.40153256704980844 0.0 0.8854166666666666 1.0,9437.935406282846,0,291,0 0 1366 11494 0 4160 -126,0.0 0.0 0.9026548672566371 0.40153256704980844 0.0 0.7847222222222222 0.8333333333333334,9436.761795171735,0,306,0 0 1366 11494 0 4180 -126,0.0 0.0 0.9026548672566371 0.40153256704980844 0.0 0.8541666666666666 0.8333333333333334,9437.456239616178,0,295,0 0 1366 11470 0 4158 -127,0.0 0.0 0.9026548672566371 0.3831417624521073 0.0 0.7777777777777778 0.6666666666666666,9418.134879462923,0,314,0 0 1377 12275 0 4222 -131,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,219
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 93 -33,0.0 0.0 0.0 0.0 0.0 0.4 1.0,5.0,0.0,114.0,0 0 0 0 0 105 -41,0.0 0.0 0.0 0.0 0.0 1.0 0.6190476190476191,10.619047619047619,0,103,0 0 0 0 0 105 -41,0.0 0.0 0.0 0.0 0.0 1.0 0.6190476190476191,10.619047619047619,0,103,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s5,0 0 3747 22039 1 10473 -194,0.0 0.0 1.0 0.21587743732590528 0.0 1.0 0.8095238095238095,10226.686961135429,0.0,263.0,0 0 3731 21884 1 10444 -190,0.0 0.0 0.7746478873239436 0.0 0.0 0.5 1.0,7752.478873239436,0,287,0 0 3747 22039 1 10473 -194,0.0 0.0 1.0 0.21587743732590528 0.0 1.0 0.8095238095238095,10226.686961135429,0,263,0 0 3684 22562 3 10419 -211,0.0 0.0 0.11267605633802817 0.9442896935933147 1.0 0.06896551724137931 0.0,2171.7399121460103,0,207,0 0 3676 22273 2 10415 -206,0.0 0.0 0.0 0.541782729805014 0.5 0.0 0.23809523809523808,592.0208250431092,0,222,0 0 3684 22562 3 10419 -211,0.0 0.0 0.11267605633802817 0.9442896935933147 1.0 0.06896551724137931 0.0,2171.7399121460103,0,207,0 0 3677 22262 2 10415 -206,0.0 0.0 0.014084507042253521 0.5264623955431755 0.5 0.0 0.23809523809523808,717.545561203806,0,219,0 0 3715 22602 2 10464 -210,0.0 0.0 0.5492957746478874 1.0 0.5 0.8448275862068966 0.047619047619047616,6551.453641388562,0,184,0 0 3679 22373 2 10415 -206,0.0 0.0 0.04225352112676056 0.6810584958217271 0.5 0.0 0.23809523809523808,1153.831802327428,0,214
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s2,27 7 4243 25074 0 11417 -193,1.0 0.0 0.0 0.0 0.0 0.05555555555555555 1.0,1000001.5555555555,0.0,284.0,27 7 4243 25074 0 11416 -193,1.0 0.0 0.0 0.0 0.0 0.0 1.0,1000001.0,0,285,27 7 4243 25074 0 11417 -193,1.0 0.0 0.0 0.0 0.0 0.05555555555555555 1.0,1000001.5555555555,0,284,26 7 4273 25369 0 11434 -201,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,132
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s8,15 156 10 52 3 442 7,1.0 0.0 0.16666666666666666 0.42105263157894735 0.3333333333333333 0.09375 0.8823529411764706,1002122.8724845201,0.0,1891.0,15 156 9 44 3 440 2,1.0 0.0 0.08333333333333333 0.0 0.3333333333333333 0.03125 0.5882352941176471,1000867.5674019608,0,2041,15 158 8 46 3 439 4,1.0 0.15384615384615385 0.0 0.10526315789473684 0.3333333333333333 0.0 0.7058823529411765,1015523.9177581964,0,1850,14 169 14 55 2 458 -8,0.0 1.0 0.5 0.5789473684210527 0.0 0.59375 0.0,105584.88486842105,0,2214,14 169 17 63 5 465 9,0.0 1.0 0.75 1.0 1.0 0.8125 1.0,108609.125,0,2037,14 169 14 56 2 464 -1,0.0 1.0 0.5 0.631578947368421 0.0 0.78125 0.4117647058823529,105639.8032120743,0,2179,14 169 20 60 4 471 8,0.0 1.0 1.0 0.8421052631578947 0.6666666666666666 1.0 0.9411764705882353,110919.71310629515,0,1989,14 169 16 60 3 465 8,0.0 1.0 0.6666666666666666 0.8421052631578947 0.3333333333333333 0.8125 0.9411764705882353,107551.17143962848,0,2071,14 169 16 59 3 465 8,0.0 1.0 0.6666666666666666 0.7894736842105263 0.3333333333333333 0.8125 0.9411764705882353,107498.5398606811,0,2077
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s7,15 2 2519 21069 1 7443 -184,0.0 0.0 0.9181818181818182 1.0 1.0 0.9294605809128631 0.0,10291.112787627311,0.0,730.0,15 2 2523 21050 1 7460 -180,0.0 0.0 0.9545454545454546 0.9831111111111112 1.0 1.0 0.19047619047619047,10638.756132756133,0,688,15 2 2528 21011 1 7460 -184,0.0 0.0 1.0 0.9484444444444444 1.0 1.0 0.0,11058.444444444445,0,662,15 4 2485 20064 0 7332 -165,0.0 1.0 0.6090909090909091 0.10666666666666667 0.0 0.46887966804979253 0.9047619047619048,106203.16931616102,0,286,15 4 2450 20040 0 7276 -166,0.0 1.0 0.2909090909090909 0.08533333333333333 0.0 0.23651452282157676 0.8571428571428571,102997.6465305096,0,320,15 4 2455 20040 0 7289 -167,0.0 1.0 0.33636363636363636 0.08533333333333333 0.0 0.29045643153526973 0.8095238095238095,103452.68378509457,0,318,15 4 2482 19944 0 7332 -168,0.0 1.0 0.5818181818181818 0.0 0.0 0.46887966804979253 0.7619047619047619,105823.63251962423,0,314,15 4 2482 20023 0 7332 -166,0.0 1.0 0.5818181818181818 0.07022222222222223 0.0 0.46887966804979253 0.8571428571428571,105893.94997994168,0,303,15 4 2418 20025 0 7219 -163,0.0 1.0 0.0 0.072 0.0 0.0 1.0,100073.0,0,340
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s4,18 6 4140 24595 0 11124 -188,1.0 0.0 1.0 1.0 0.0 1.0 0.9166666666666666,1011010.9166666666,0.0,407.0,18 6 4140 24595 0 11124 -188,1.0 0.0 1.0 1.0 0.0 1.0 0.9166666666666666,1011010.9166666666,0,407,18 6 4140 24589 0 11124 -187,1.0 0.0 1.0 0.9890909090909091 0.0 1.0 1.0,1011000.0909090909,0,408,17 10 4085 24179 0 11012 -193,0.0 1.0 0.2028985507246377 0.24363636363636362 0.0 0.017543859649122806 0.5,102273.29730947923,0,536,17 10 4085 24150 0 11013 -194,0.0 1.0 0.2028985507246377 0.19090909090909092 0.0 0.02631578947368421 0.4166666666666667,102220.57442271688,0,539,17 10 4086 24055 0 11016 -192,0.0 1.0 0.21739130434782608 0.01818181818181818 0.0 0.05263157894736842 0.5833333333333334,102193.20451078289,0,520,17 10 4086 24045 0 11016 -193,0.0 1.0 0.21739130434782608 0.0 0.0 0.05263157894736842 0.5,102174.93935926774,0,521,17 10 4071 24454 0 11010 -199,0.0 1.0 0.0 0.7436363636363637 0.0 0.0 0.0,100743.63636363637,0,558,17 10 4086 24380 0 11029 -197,0.0 1.0 0.21739130434782608 0.6090909090909091 0.0 0.16666666666666666 0.16666666666666666,102784.8372859025,0,500
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s1,9 150 42 85 7 544 6,0.0 0.0 1.0 1.0 1.0 1.0 0.9024390243902439,11110.90243902439,0.0,1755.0,9 150 41 85 6 542 10,0.0 0.0 0.9736842105263158 1.0 0.75 0.9850746268656716 1.0,10822.692851531816,0,1830,9 151 40 81 5 528 2,0.0 0.03225806451612903 0.9473684210526315 0.9 0.5 0.8805970149253731 0.8048780487804879,13659.101510337252,0,1641,17 179 4 47 3 410 -30,1.0 0.9354838709677419 0.0 0.05 0.0 0.0 0.024390243902439025,1093598.411487018,0,1767,17 177 5 47 3 414 -24,1.0 0.8709677419354839 0.02631578947368421 0.05 0.0 0.029850746268656716 0.17073170731707318,1087410.4013274552,0,1807,17 177 4 47 3 413 -26,1.0 0.8709677419354839 0.0 0.05 0.0 0.022388059701492536 0.12195121951219512,1087147.120025365,0,1825,17 177 4 45 3 412 -23,1.0 0.8709677419354839 0.0 0.0 0.0 0.014925373134328358 0.1951219512195122,1087097.118569231,0,1844,17 177 5 47 3 414 -24,1.0 0.8709677419354839 0.02631578947368421 0.05 0.0 0.029850746268656716 0.17073170731707318,1087410.4013274552,0,1807,17 181 5 61 6 419 -31,1.0 1.0 0.02631578947368421 0.4 0.75 0.06716417910447761 0.0,1100738.8295365279,0,1605
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 125 -34,0.0 0.0 0.0 0.0 0.0 0.2727272727272727 0.42857142857142855,3.1558441558441555,0.0,130.0,0 0 0 0 0 133 -30,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,121,0 0 0 0 0 133 -30,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,121,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s0,7 7 1386 14344 1 4282 -124,0.0 0.0 0.021739130434782608 0.0 1.0 0.0 0.8,318.1913043478261,0.0,1424.0,7 7 1416 14392 0 4345 -122,0.0 0.0 0.6739130434782609 0.0748829953198128 0.0 0.49606299212598426 1.0,6819.974060023682,0,1283,7 7 1385 14456 1 4283 -122,0.0 0.0 0.0 0.1747269890795632 1.0 0.007874015748031496 1.0,275.8057292370435,0,1428,7 10 1429 14985 1 4409 -130,0.0 1.0 0.9565217391304348 1.0 1.0 1.0 0.2,110675.41739130435,0,1291,7 10 1421 14904 1 4392 -131,0.0 1.0 0.782608695652174 0.8736349453978159 1.0 0.8661417322834646 0.1,108808.4833192424,0,1391,7 10 1429 14940 1 4408 -132,0.0 1.0 0.9565217391304348 0.9297971918876755 1.0 0.9921259842519685 0.0,110604.93584303455,0,1293,7 10 1424 14951 1 4406 -131,0.0 1.0 0.8478260869565217 0.9469578783151326 1.0 0.9763779527559056 0.1,109535.08252740791,0,1346,7 10 1430 14864 1 4408 -132,0.0 1.0 0.9782608695652174 0.8112324492979719 1.0 0.9921259842519685 0.0,110703.76240479267,0,1290,7 10 1431 14912 1 4408 -129,0.0 1.0 1.0 0.8861154446177847 1.0 0.9921259842519685 0.3,110996.33670446031,0,1262
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s3,12 1 1331 13583 0 4199 -89,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.0,554.0,18 1 1403 14230 0 4339 -92,1.0 0.0 0.8674698795180723 0.6927194860813705 0.0 0.9859154929577465 0.625,1009377.9024361917,0,506,18 1 1399 14207 0 4334 -93,1.0 0.0 0.8192771084337349 0.6680942184154176 0.0 0.9507042253521126 0.5,1008870.8723450063,0,584,18 1 1414 14517 0 4341 -97,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,404,18 1 1414 14517 0 4341 -97,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,404,18 1 1414 14517 0 4341 -97,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,404,18 1 1414 14517 0 4341 -97,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,404,18 1 1414 14517 0 4341 -97,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,404,18 1 1414 14517 0 4341 -97,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,404
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 112 -41,0.0 0.0 0.0 0.0 0.0 0.631578947368421 0.07407407407407407,6.389863547758285,0.0,83.0,0 0 0 0 0 100 -43,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,138,0 0 0 0 0 100 -43,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,138,0 0 0 0 0 119 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.8888888888888888,10.88888888888889,0,173,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.9473684210526315 1.0,10.473684210526315,0,175,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.9473684210526315 1.0,10.473684210526315,0,175,0 0 0 0 0 119 -20,0.0 0.0 0.0 0.0 0.0 1.0 0.8518518518518519,10.851851851851851,0,174,0 0 0 0 0 119 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.8888888888888888,10.88888888888889,0,173,0 0 0 0 0 119 -20,0.0 0.0 0.0 0.0 0.0 1.0 0.8518518518518519,10.851851851851851,0,174
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s1,0 0 3938 23262 0 10719 -211,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0.0,130.0,0 0 3963 22733 0 10750 -206,0.0 0.0 0.18248175182481752 0.02578268876611418 0.0 0.15422885572139303 0.45454545454545453,1852.5970410260488,0,159,0 0 3952 22734 0 10725 -208,0.0 0.0 0.10218978102189781 0.027624309392265192 0.0 0.029850746268656716 0.2727272727272727,1050.0933543466572,0,163,0 0 4075 23035 0 10918 -204,0.0 0.0 1.0 0.58195211786372 0.0 0.9900497512437811 0.6363636363636364,10592.488979012522,0,129,0 0 4075 22837 0 10920 -204,0.0 0.0 1.0 0.21731123388581952 0.0 1.0 0.6363636363636364,10227.947597522183,0,136,0 0 4036 22747 0 10877 -200,0.0 0.0 0.7153284671532847 0.05156537753222836 0.0 0.7860696517412935 1.0,7213.710745582488,0,165,0 0 4020 22719 0 10843 -204,0.0 0.0 0.5985401459854015 0.0 0.0 0.6169154228855721 0.6363636363636364,5992.206977719235,0,175,0 0 4066 22746 0 10915 -203,0.0 0.0 0.9343065693430657 0.049723756906077346 0.0 0.9751243781094527 0.7272727272727273,9403.267966845102,0,147,0 0 4020 22719 0 10848 -202,0.0 0.0 0.5985401459854015 0.0 0.0 0.6417910447761194 0.8181818181818182,5992.637552119958,0,174
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 72 -30,0.0 0.0 0.0 0.0 0.0 0.0 0.9666666666666667,0.9666666666666667,0.0,155.0,0 0 0 0 0 84 -29,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,125,0 0 0 0 0 84 -29,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,125,0 0 0 0 0 75 -58,0.0 0.0 0.0 0.0 0.0 0.25 0.03333333333333333,2.533333333333333,0,95,0 0 0 0 0 81 -51,0.0 0.0 0.0 0.0 0.0 0.75 0.26666666666666666,7.766666666666667,0,89,0 0 0 0 0 81 -51,0.0 0.0 0.0 0.0 0.0 0.75 0.26666666666666666,7.766666666666667,0,89,0 0 0 0 0 81 -51,0.0 0.0 0.0 0.0 0.0 0.75 0.26666666666666666,7.766666666666667,0,89,0 0 0 0 0 81 -51,0.0 0.0 0.0 0.0 0.0 0.75 0.26666666666666666,7.766666666666667,0,89,0 0 0 0 0 76 -59,0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.0,3.333333333333333,0,92
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 452 -113,0.0 0.0 0.0 0.0 0.0 0.972972972972973 1.0,10.72972972972973,0.0,93.0,0 0 0 0 0 453 -170,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,91,0 0 0 0 0 453 -170,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,91,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.9473684210526315,0.9473684210526315,0,122,0 0 0 0 0 435 -142,0.0 0.0 0.0 0.0 0.0 0.5135135135135135 0.49122807017543857,5.626363205310573,0,118,0 0 0 0 0 416 -115,0.0 0.0 0.0 0.0 0.0 0.0 0.9649122807017544,0.9649122807017544,0,121,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.9473684210526315,0.9473684210526315,0,122,0 0 0 0 0 416 -113,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,119,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.9473684210526315,0.9473684210526315,0,122
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s6,0 2 105 1791 0 726 14,0.0 1.0 0.5714285714285714 0.9518072289156626 0.0 0.0 0.13333333333333333,106666.22627653471,0.0,3072.0,0 2 111 1819 0 744 12,0.0 1.0 1.0 1.0 0.0 0.3 0.0,111003.0,0,2608,0 2 105 1818 0 731 18,0.0 1.0 0.5714285714285714 0.9982788296041308 0.0 0.08333333333333333 0.4,106713.79787722317,0,2982,0 1 102 1238 2 786 25,0.0 0.0 0.35714285714285715 0.0 1.0 1.0 0.8666666666666667,3682.2952380952383,0,2746,0 1 102 1380 2 783 26,0.0 0.0 0.35714285714285715 0.24440619621342513 1.0 0.95 0.9333333333333333,3926.26810097533,0,2603,0 1 102 1346 2 783 21,0.0 0.0 0.35714285714285715 0.18588640275387264 1.0 0.95 0.6,3867.414974182444,0,2664,0 1 97 1239 2 747 25,0.0 0.0 0.0 0.0017211703958691911 1.0 0.35 0.8666666666666667,106.08783706253585,0,2915,0 1 102 1381 2 784 21,0.0 0.0 0.35714285714285715 0.24612736660929432 1.0 0.9666666666666667 0.6,3927.8226047045328,0,2570,0 1 97 1239 2 765 27,0.0 0.0 0.0 0.0017211703958691911 1.0 0.65 1.0,109.2211703958692,0,2891
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s4,7 6 2416 19533 0 7263 -216,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.0,372.0,13 7 2519 20185 0 7402 -220,0.6666666666666666 1.0 0.5786516853932584 0.4836795252225519 0.0 0.5743801652892562 0.6363636363636364,772943.243211111,0,172,16 7 2590 20881 0 7505 -224,1.0 1.0 0.9775280898876404 1.0 0.0 1.0 0.2727272727272727,1110785.5536261492,0,199,16 7 2594 20500 0 7505 -226,1.0 1.0 1.0 0.7173590504451038 0.0 1.0 0.09090909090909091,1110727.449959536,0,49,16 7 2594 20500 0 7505 -226,1.0 1.0 1.0 0.7173590504451038 0.0 1.0 0.09090909090909091,1110727.449959536,0,49,16 7 2594 20500 0 7505 -226,1.0 1.0 1.0 0.7173590504451038 0.0 1.0 0.09090909090909091,1110727.449959536,0,49,16 7 2594 20508 0 7505 -227,1.0 1.0 1.0 0.723293768545994 0.0 1.0 0.0,1110733.293768546,0,48,16 7 2594 20500 0 7505 -226,1.0 1.0 1.0 0.7173590504451038 0.0 1.0 0.09090909090909091,1110727.449959536,0,49,16 7 2594 20508 0 7505 -227,1.0 1.0 1.0 0.723293768545994 0.0 1.0 0.0,1110733.293768546,0,48
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s8,12 82 1 17 1 284 -13,0.0 0.1111111111111111 0.0 0.0 0.0 0.11764705882352941 0.3157894736842105,11112.60337117303,0.0,3163.0,12 82 1 18 1 272 -19,0.0 0.1111111111111111 0.0 0.01282051282051282 0.0 0.0 0.0,11123.931623931625,0,3069,12 80 2 21 1 285 -14,0.0 0.0 0.002398081534772182 0.05128205128205128 0.0 0.12745098039215685 0.2631578947368421,76.80053432843151,0,3499,12 98 417 82 3 365 -2,0.0 1.0 0.9976019184652278 0.8333333333333334 0.2857142857142857 0.9117647058823529 0.8947368421052632,110847.93633045797,0,3190,12 97 418 76 3 358 -1,0.0 0.9444444444444444 1.0 0.7564102564102564 0.2857142857142857 0.8431372549019608 0.9473684210526315,105238.8048703962,0,3719,12 97 418 95 8 374 0,0.0 0.9444444444444444 1.0 1.0 1.0 1.0 1.0,105555.44444444444,0,3406,12 97 418 89 8 374 -1,0.0 0.9444444444444444 1.0 0.9230769230769231 1.0 1.0 0.9473684210526315,105478.46873594241,0,3424,12 98 417 79 3 363 -1,0.0 1.0 0.9976019184652278 0.7948717948717948 0.2857142857142857 0.8921568627450981 0.9473684210526315,110809.331345144,0,3255,12 97 418 78 3 354 -5,0.0 0.9444444444444444 1.0 0.782051282051282 0.2857142857142857 0.803921568627451 0.7368421052631579,105263.84321285869,0,3672
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s6,19 3 4218 25352 1 11378 -255,0.0 0.0 0.2987012987012987 0.38526912181303113 1.0 0.3888888888888889 0.36363636363636365,3476.534634078543,0.0,831.0,19 3 4218 25351 1 11378 -255,0.0 0.0 0.2987012987012987 0.38243626062322944 1.0 0.3888888888888889 0.36363636363636365,3473.7017728887413,0,832,19 3 4272 25531 1 11433 -256,0.0 0.0 1.0 0.8923512747875354 1.0 1.0 0.2727272727272727,11002.624002060264,0,692,19 4 4195 25336 0 11355 -256,0.0 1.0 0.0 0.33994334277620397 0.0 0.13333333333333333 0.2727272727272727,100341.54940338226,0,715,19 4 4195 25216 0 11343 -250,0.0 1.0 0.0 0.0 0.0 0.0 0.8181818181818182,100000.81818181818,0,723,19 4 4215 25569 0 11373 -259,0.0 1.0 0.2597402597402597 1.0 0.0 0.3333333333333333 0.0,103600.73593073593,0,652,19 4 4195 25216 0 11343 -250,0.0 1.0 0.0 0.0 0.0 0.0 0.8181818181818182,100000.81818181818,0,723,19 4 4195 25220 0 11343 -248,0.0 1.0 0.0 0.0113314447592068 0.0 0.0 1.0,100012.33144475921,0,720,19 4 4195 25282 0 11348 -252,0.0 1.0 0.0 0.18696883852691218 0.0 0.05555555555555555 0.6363636363636364,100188.16075771883,0,716
