,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s8,74 214 10534 921 40 7902 -4,1.0 1.0 1.0 1.0 1.0 1.0 0.9193548387096774,1111110.9193548388,0.5785714285714286,252,33 90 9822 391 13 7857 1,0.06818181818181818 0.0 0.4844315713251267 0.11222780569514237 0.03571428571428571 0.0 1.0,73142.93312933603,0.8128571428571428,528,30 109 9153 324 12 7880 -61,0.0 0.1532258064516129 0.0 0.0 0.0 0.5111111111111111 0.0,15327.691756272401,0.8128571428571428,554
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s3,27 9 4348 25382 0 11542 -226,1.0 0.0 1.0 0.28620689655172415 0.0 1.0 1.0,1010297.2068965518,0.6514285714285715,28,26 11 4229 25589 1 11433 -247,0.0 1.0 0.0 1.0 1.0 0.0 0.125,101100.125,0.6542857142857142,732,26 11 4244 25299 1 11454 -250,0.0 1.0 0.12605042016806722 0.0 1.0 0.1926605504587156 0.0,101362.43080718526,0.6514285714285715,788
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s8,2 14 10 25 0 167 -10,0.0 0.0 1.0 1.0 0.0 0.0 0.0,11000.0,0.03571428571428571,2397,10 81 5 21 1 348 -2,1.0 1.0 0.375 0.6363636363636364 1.0 0.9627659574468085 1.0,1104496.991295938,0.7,3371,10 80 2 14 0 355 -5,1.0 0.9850746268656716 0.0 0.0 0.0 1.0 0.625,1098518.087686567,0.6571428571428571,3359
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s5,23 43 756 1914 8 2207 26,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.01904761904761905,552,0 0 1368 12192 0 4106 -95,0.0 0.0 1.0 0.9346185323269983 0.0 1.0 0.12318840579710146,10944.741720732796,0.6404761904761904,190,0 0 1346 12911 0 4100 -112,0.0 0.0 0.9640522875816994 1.0 0.0 0.9968404423380727 0.0,10650.491280240374,0.6476190476190476,190
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s9,19 136 10 147 3 445 -65,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0.009523809523809525,780,28 239 78 104 17 960 -27,0.75 0.865546218487395 0.5354330708661418 0.44155844155844154 1.0 1.0 1.0,842461.5109989593,0.6476190476190476,1149,31 255 137 70 12 735 -34,1.0 1.0 1.0 0.0 0.6428571428571429 0.5631067961165048 0.8157894736842105,1110070.7325717206,0.6214285714285714,1176
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s7,16 6 2601 20947 0 7505 -169,1.0 1.0 1.0 1.0 0.0 1.0 1.0,1111011.0,0.6464285714285715,28,15 2 2435 20454 0 7307 -189,0.0 0.0 0.0 0.008048289738430584 0.0 0.0 0.0,8.048289738430585,0.6428571428571429,862,15 3 2489 20450 0 7374 -173,0.0 0.25 0.3253012048192771 0.0 0.0 0.3383838383838384 0.8,28257.195886576606,0.6410714285714286,332
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s4,18 7 4220 26283 0 11438 -192,0.0 0.0 0.0 1.0 0.0 0.0 1.0,1001.0,0.6471428571428571,779,18 7 4292 25902 1 11454 -196,0.0 0.0 0.5581395348837209 0.0 1.0 0.0975609756097561 0.0,5682.370958593307,0.6542857142857142,71,18 7 4349 26201 0 11602 -196,0.0 0.0 1.0 0.7847769028871391 0.0 1.0 0.0,10794.776902887139,0.6528571428571428,66
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s6,37 271 2204 1234 106 2012 37,1.0 1.0 0.0 1.0 1.0 1.0 0.0,1101110.0,0.023809523809523808,637,25 172 3133 410 25 1947 40,0.0 0.0 1.0 0.0 0.0 0.4491525423728814 0.07894736842105263,10004.570472792151,0.7761904761904762,847,25 229 2303 618 48 1894 75,0.0 0.5757575757575758 0.10656620021528525 0.2524271844660194 0.2839506172839506 0.0 1.0,58923.24182410484,0.7952380952380952,823
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 91 -52,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.07857142857142857,260,0 0 0 0 0 102 -28,0.0 0.0 0.0 0.0 0.0 0.7857142857142857 1.0,8.857142857142858,0.5642857142857143,101,0 0 0 0 0 105 -46,0.0 0.0 0.0 0.0 0.0 1.0 0.25,10.25,0.07857142857142857,364
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s6,20 8 4269 25251 0 11375 -225,1.0 0.0 0.0 0.0 0.0 0.0 1.0,1000001.0,0.6385714285714286,117,18 8 4330 25649 0 11494 -243,0.0 0.0 0.8356164383561644 0.7481203007518797 0.0 0.7986577181208053 0.3076923076923077,9112.578953802422,0.6414285714285715,199,19 8 4342 25783 1 11524 -251,0.5 0.0 1.0 1.0 1.0 1.0 0.0,511110.0,0.6414285714285715,105
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s1,17 21 2560 17365 0 7251 -186,1.0 1.0 1.0 0.0 0.0 0.0 1.0,1110001.0,0.6267857142857143,718,16 4 2549 20655 0 7372 -244,0.0 0.0 0.6666666666666666 1.0 0.0 1.0 0.0,7676.666666666666,0.6339285714285714,262,16 4 2527 20540 0 7334 -241,0.0 0.0 0.0 0.9650455927051672 0.0 0.6859504132231405 0.05172413793103448,971.9568209753297,0.6285714285714286,385
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 96 -27,0.0 0.0 0.0 0.0 0.0 0.0 0.13333333333333333,0.13333333333333333,0.07142857142857142,230,0 0 0 0 0 115 -14,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.6428571428571429,64,0 0 0 0 0 102 -29,0.0 0.0 0.0 0.0 0.0 0.3157894736842105 0.0,3.1578947368421053,0.07142857142857142,208
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s5,2 0 6 47 1 151 -22,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.02142857142857143,2240,0 0 58 336 1 579 8,0.0 0.0 0.7428571428571429 0.34 0.0 0.8152380952380952 1.0,7777.723809523809,0.6857142857142857,1920,0 0 76 897 2 676 0,0.0 0.0 1.0 1.0 1.0 1.0 0.7333333333333333,11110.733333333334,0.6142857142857143,1753
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 87 -8,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.07857142857142857,425,0 0 0 0 0 105 -15,0.0 0.0 0.0 0.0 0.0 1.0 0.4166666666666667,10.416666666666666,0.6178571428571429,42,0 0 0 0 0 96 -20,0.0 0.0 0.0 0.0 0.0 0.5 0.0,5.0,0.07857142857142857,316
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s7,25 21 4409 25463 0 11616 -262,1.0 1.0 1.0 0.0 0.0 1.0 1.0,1110011.0,0.7314285714285714,541,23 8 4324 26248 1 11506 -278,0.0 0.0 0.42953020134228187 1.0 1.0 0.5435684647302904 0.0,5400.737698070122,0.7557142857142857,63,23 8 4260 26200 0 11375 -274,0.0 0.0 0.0 0.9388535031847134 0.0 0.0 0.25,939.1035031847134,0.75,143
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s4,12 5 1403 14236 0 4248 -85,1.0 1.0 0.10344827586206896 0.0 0.0 0.0 1.0,1101035.4827586208,0.65,205,11 4 1400 14696 2 4341 -108,0.0 0.0 0.0 1.0 1.0 0.6158940397350994 0.08,1106.238940397351,0.6452380952380953,1147,11 4 1429 14538 0 4399 -110,0.0 0.0 1.0 0.6565217391304348 0.0 1.0 0.0,10666.521739130434,0.638095238095238,705
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s1,20 85 3353 12890 1 8620 -109,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.3657142857142857,401,0 0 4083 23624 0 10952 -211,0.0 0.0 0.989159891598916 0.9818880351262349 0.0 0.9927628778203491 0.0,10883.414579893597,0.6514285714285715,79,0 0 4091 23822 0 10969 -207,0.0 0.0 1.0 1.0 0.0 1.0 0.0392156862745098,11010.039215686274,0.66,79
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 248 -22,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.325,117,0 0 0 0 0 75 -27,0.0 0.0 0.0 0.0 0.0 0.0 0.8529411764705882,0.8529411764705882,0.6142857142857143,59,0 0 0 0 0 95 -56,0.0 0.0 0.0 0.0 0.0 0.11560693641618497 0.0,1.1560693641618496,0.17142857142857143,249
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s0,5 22 18 85 2 186 -14,1.0 0.0 1.0 1.0 0.0 0.0 0.4444444444444444,1011000.4444444445,0.02142857142857143,1962,4 72 0 27 3 250 -18,0.0 1.0 0.0 0.14705882352941177 1.0 1.0 0.0,100257.05882352941,0.6428571428571429,3402,4 66 0 17 3 237 -9,0.0 0.88 0.0 0.0 1.0 0.796875 1.0,88108.96875,0.5714285714285714,3312
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s3,29 134 1594 5567 1 4400 -44,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.18928571428571428,478,0 0 2293 17543 0 6846 -162,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.625,174,0 0 2119 16625 1 6584 -158,0.0 0.0 0.7510729613733905 0.9233466933867736 1.0 0.892886345053148 0.03389830508474576,8543.039068876295,0.6339285714285714,286
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s1,22 26 803 2507 6 2424 -58,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.007142857142857143,677,0 0 1406 13037 1 4261 -115,0.0 0.0 1.0 1.0 0.16666666666666666 1.0 0.0,11026.666666666666,0.6357142857142857,180,0 0 1235 11450 0 3904 -95,0.0 0.0 0.7164179104477612 0.8492877492877493 0.0 0.8056614044637996 0.3508771929824561,8021.874345002982,0.6452380952380953,457
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s6,7 4 623 9472 0 2160 -72,0.0 1.0 0.0 1.0 0.0 1.0 1.0,101011.0,0.6392857142857142,1329,7 2 627 9096 0 2131 -98,0.0 0.0 0.6666666666666666 0.0 0.0 0.0 0.0,6666.666666666666,0.6428571428571429,1579,7 2 629 9207 0 2149 -83,0.0 0.0 1.0 0.29521276595744683 0.0 0.6206896551724138 0.5769230769230769,10301.996585586096,0.65,1038
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s8,17 141 202 338 50 951 45,0.0 0.0 0.8678414096916299 1.0 0.8421052631578947 1.0 1.0,9773.62462323209,0.010714285714285714,631,17 168 232 126 59 476 6,0.0 0.7714285714285715 1.0 0.2664359861591695 1.0 0.10881801125703565 0.0,87510.38130912888,0.7714285714285715,1583,17 176 5 49 2 418 18,0.0 1.0 0.0 0.0 0.0 0.0 0.3076923076923077,100000.30769230769,0.6714285714285714,1511
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 98 -30,0.0 0.0 0.0 0.0 0.0 1.0 0.1,10.1,0.12142857142857143,174,0 0 0 0 0 87 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.7,55,0 0 0 0 0 93 -31,0.0 0.0 0.0 0.0 0.0 0.5454545454545454 0.0,5.454545454545454,0.12142857142857143,154
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s2,28 8 4333 25705 0 11519 -186,1.0 1.0 1.0 1.0 0.0 1.0 1.0,1111011.0,0.7385714285714285,31,27 4 4191 25152 0 11349 -206,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7271428571428571,599,27 5 4200 25228 0 11384 -197,0.0 0.25 0.06338028169014084 0.13743218806509946 0.0 0.20588235294117646 0.45,25773.74382849592,0.73,323
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 90 -17,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.2,225,0 0 0 0 0 101 -24,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.6714285714285714,92,0 0 0 0 0 101 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.7142857142857143,10.714285714285714,0.2,269
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s1,23 156 49 288 10 305 -33,1.0 0.0 0.8823529411764706 1.0 0.125 0.0 0.0,1009836.0294117647,0.014285714285714285,909,22 182 55 117 17 444 -2,0.0 1.0 1.0 0.23318385650224216 1.0 1.0 1.0,110344.18385650225,0.7964285714285714,1193,22 172 4 65 9 378 -4,0.0 0.6153846153846154 0.0 0.0 0.0 0.5251798561151079 0.9354838709677419,61544.64882089366,0.6392857142857142,1713
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 103 -37,0.0 0.0 0.0 0.0 0.0 0.02702702702702703 0.09090909090909091,0.3611793611793612,0.16428571428571428,162,0 0 0 0 0 139 -38,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.5285714285714286,105,0 0 0 0 0 102 -27,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.16428571428571428,114
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s4,17 7 2568 20400 0 7404 -208,1.0 0.0 1.0 0.0 0.0 0.04938271604938271 1.0,1010001.4938271604,0.6446428571428572,139,15 7 2560 20729 0 7481 -225,0.0 0.0 0.7037037037037037 1.0 0.0 1.0 0.05555555555555555,8047.092592592593,0.6535714285714286,797,16 7 2541 20498 0 7400 -226,0.5 0.0 0.0 0.2978723404255319 0.0 0.0 0.0,500297.87234042556,0.6464285714285715,441
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 1322 -143,0.0 0.0 0.0 0.0 0.0 0.8674242424242424 0.0,8.674242424242424,0.43,48,0 0 0 0 0 1093 -107,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.5471428571428572,65,0 0 0 0 0 1357 -120,0.0 0.0 0.0 0.0 0.0 1.0 0.6388888888888888,10.63888888888889,0.4257142857142857,60
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s0,50 347 8894 1106 570 8434 15,1.0 1.0 0.0 1.0 1.0 1.0 0.782051282051282,1101110.782051282,0.37142857142857144,172,36 134 9789 324 12 7649 -46,0.06666666666666667 0.0 0.7948490230905861 0.0 0.0 0.26976744186046514 0.0,74617.85457199115,0.7871428571428571,447,35 155 10020 710 209 7359 32,0.0 0.09859154929577464 1.0 0.4936061381074169 0.35304659498207885 0.0 1.0,20389.06572718309,0.7871428571428571,473
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 815 -84,0.0 0.0 0.0 0.0 0.0 1.0 0.47619047619047616,10.476190476190476,0.39464285714285713,98,0 0 0 0 0 351 -94,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6517857142857143,75,0 0 0 0 0 810 -73,0.0 0.0 0.0 0.0 0.0 0.9892241379310345 1.0,10.892241379310345,0.3464285714285714,152
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s8,24 32 630 2571 0 1793 -97,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.009523809523809525,677,0 0 1294 12598 0 3970 -148,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6404761904761904,306,0 0 1108 12302 0 3657 -130,0.0 0.0 0.7198795180722891 0.9704797047970479 0.0 0.8562241616903996 0.35294117647058826,8178.1900683133135,0.6309523809523809,490
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s1,10 24 30 153 13 254 -21,0.0 0.0 1.0 1.0 1.0 0.0 0.0,11100.0,0.014285714285714285,2019,12 88 0 16 0 287 -21,0.6666666666666666 0.9696969696969697 0.0 0.0 0.0 0.4024390243902439 0.0,763640.3880266076,0.6785714285714286,3565,13 90 0 17 0 336 -19,1.0 1.0 0.0 0.0072992700729927005 0.0 1.0 1.0,1100018.299270073,0.6285714285714286,3373
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s5,55 549 334 541 84 1507 44,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.3821428571428571,413,25 366 80 144 20 1103 -50,0.03225806451612903 0.0 0.22560975609756098 0.0 0.09859154929577464 0.206286836935167 0.14545454545454545,34526.22955494902,0.7392857142857143,751,24 377 6 172 13 998 -66,0.0 0.060109289617486336 0.0 0.07052896725440806 0.0 0.0 0.0,6081.4579290030415,0.7482142857142857,795
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s6,1 4 133 3956 0 835 -34,1.0 0.4 1.0 1.0 0.0 1.0 0.0,1051010.0,0.5571428571428572,3179,1 2 90 1839 0 742 4,1.0 0.0 0.0851063829787234 0.2682336674732112 0.0 0.42592592592592593 0.926829268292683,1001124.4835857879,0.6142857142857143,2299,0 7 86 1063 1 673 7,0.0 1.0 0.0 0.0 1.0 0.0 1.0,100101.0,0.5571428571428572,3149
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s4,2 23 25 88 6 274 -18,0.0 0.0 1.0 1.0 1.0 0.0 0.5555555555555556,11100.555555555555,0.02857142857142857,2254,9 90 3 39 4 309 -14,1.0 1.0 0.0 0.2222222222222222 0.6666666666666666 0.7291666666666666 1.0,1100297.1805555557,0.7642857142857142,3345,8 74 11 25 0 322 -23,0.8571428571428571 0.7611940298507462 0.36363636363636365 0.0 0.0 1.0 0.0,936908.6237642954,0.7357142857142858,3525
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s0,21 101 1832 8100 0 4773 -90,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.23392857142857143,453,0 0 2363 18488 0 6904 -147,0.0 0.0 0.8894472361809045 0.9453949763378231 0.0 0.9189305735230703 0.0,9849.056643882097,0.6410714285714286,116,0 0 2429 19088 0 7092 -147,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6446428571428572,69
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s9,23 7 2577 20576 0 7453 -199,1.0 0.0 0.0 0.0 0.0 0.0 1.0,1000001.0,0.6375,81,22 7 2584 21015 0 7502 -220,0.0 0.0 0.6363636363636364 1.0 0.0 0.9423076923076923 0.0,7373.059440559441,0.6410714285714286,195,22 7 2588 20739 0 7505 -218,0.0 0.0 1.0 0.3712984054669704 0.0 1.0 0.09523809523809523,10381.393643562209,0.6446428571428572,163
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s4,9 3 603 8901 0 2079 -54,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0.6464285714285715,1652,8 3 553 6868 0 1986 -20,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6785714285714286,982,9 3 589 8227 0 2030 -43,1.0 0.0 0.72 0.6684702410231186 0.0 0.4731182795698925 0.3235294117647059,1007873.5249532306,0.6428571428571429,1604
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s3,18 7 1467 14782 0 4522 -83,1.0 1.0 1.0 0.20698254364089774 0.0 1.0 1.0,1110217.982543641,0.7380952380952381,887,17 6 1460 15100 0 4484 -95,0.0 0.5 0.7407407407407407 1.0 0.0 0.6274509803921569 0.25,58413.93191721133,0.7428571428571429,295,17 5 1440 14699 0 4420 -99,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7404761904761905,576
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s2,56 304 5939 1094 67 4333 42,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.44285714285714284,398,36 175 5385 404 34 4029 6,0.16666666666666666 0.0 0.04647160068846816 0.0 0.0 0.0 0.0,167131.38267355133,0.8017857142857143,562,32 206 5358 634 52 4308 33,0.0 0.24031007751937986 0.0 0.3333333333333333 0.5454545454545454 0.9177631578947368 0.75,24428.81417139572,0.8017857142857143,607
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 482 -49,0.0 0.0 0.0 0.0 0.0 1.0 0.6923076923076923,10.692307692307692,0.35,31,0 0 0 0 0 466 -41,0.0 0.0 0.0 0.0 0.0 0.7192982456140351 1.0,8.192982456140351,0.3880952380952381,28,0 0 0 0 0 425 -67,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.30238095238095236,78
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s6,18 7 2601 20337 0 7505 -172,1.0 1.0 1.0 1.0 0.0 1.0 1.0,1111011.0,0.6553571428571429,34,17 3 2421 19795 0 7194 -188,0.0 0.0 0.0 0.4089422028353326 0.0 0.0 0.0,408.94220283533264,0.6446428571428572,966,17 3 2463 19420 0 7319 -178,0.0 0.0 0.23333333333333334 0.0 0.0 0.40192926045016075 0.625,2337.977625937835,0.6464285714285715,500
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s5,32 88 3179 13291 1 8756 -79,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.38142857142857145,357,0 0 4008 22515 0 10867 -195,0.0 0.0 1.0 0.9886387995712754 0.0 1.0 0.056910569105691054,10998.695710140382,0.64,151,0 0 4001 22621 0 10855 -202,0.0 0.0 0.991556091676719 1.0 0.0 0.9943154902889626 0.0,10925.50407167008,0.6385714285714286,128
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s2,12 6 234 1319 0 767 -40,1.0 1.0 0.0 0.0 0.0 0.0 0.375,1100000.375,0.010714285714285714,1082,0 0 633 7331 0 2124 -35,0.0 0.0 1.0 0.9220858895705522 0.0 1.0 1.0,10933.085889570551,0.6357142857142857,479,0 0 626 7839 0 2115 -43,0.0 0.0 0.9824561403508771 1.0 0.0 0.993367722918202 0.0,10834.495080737954,0.6071428571428571,396
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 123 -48,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.075,363,0 0 0 0 0 130 -43,0.0 0.0 0.0 0.0 0.0 0.09210526315789473 0.29411764705882354,1.215170278637771,0.5857142857142857,51,0 0 0 0 0 199 -31,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.16071428571428573,210
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s5,9 11 596 7448 0 2033 -14,0.3333333333333333 1.0 0.41836734693877553 0.004676539360872954 0.0 0.26556016597510373 0.7777777777777778,437525.11672151944,0.6357142857142857,1208,8 5 555 7442 0 1969 -8,0.0 0.14285714285714285 0.0 0.0 0.0 0.0 1.0,14286.714285714284,0.6571428571428571,1230,11 4 653 8725 0 2210 -35,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0.65,1040
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s0,9 5 1435 14053 0 4395 -97,1.0 0.0 0.8703703703703703 0.0 0.0 0.6382978723404256 1.0,1008711.0866824271,0.638095238095238,262,7 13 1388 14606 1 4335 -122,0.0 1.0 0.0 0.44560838033843675 1.0 0.0 0.038461538461538464,100545.6468418769,0.638095238095238,1022,7 12 1442 15294 0 4429 -123,0.0 0.875 1.0 1.0 0.0 1.0 0.0,98510.0,0.6404761904761904,1247
